0	17.76334318836	141.640835	0.000611	0.000232
6553.58748	17.76334318836	153.772839	0.000664	0.000413
13672.165584	17.76334318836	166.935431	0.000721	0.000541
21405.854448	17.76334318836	181.214616	0.000782	0.000910
29806.293	0.43501240464	7896.797999	0.034086	0.028728
38932.714128	0.43501240464	8271.668240	0.035704	0.031073
48845.869512	0.25830348676	14343.948385	0.061914	0.054675
59614.104792	0.25830348676	14494.018706	0.062562	0.055141
71312.600172	0.36534288428	10413.213074	0.044948	0.039721
84020.332836	0.36534288428	10649.316233	0.045967	0.041041
97824.633324	0.63102896582	6362.783070	0.027464	0.024837
112819.66674	0.63102896582	6632.930633	0.028630	0.026272
129109.470336	1.15286058382	3811.174751	0.016451	0.015367
146804.915928	1.15286058382	4031.587859	0.017402	0.016533
166027.506876	1.89770402514	2600.213995	0.011224	0.010884
186908.618688	1.89770402514	2771.510376	0.011963	0.011900
209592.536604	2.52018472332	2226.721863	0.009611	0.009844
234233.418012	2.52018472332	2378.541103	0.010267	0.010821
261000.60822	2.86337096364	2235.521060	0.009649	0.010384
290077.88106	2.86337096364	2386.449974	0.010301	0.011201
321664.95768	2.91791711266	2496.649646	0.010777	0.011770
355977.506544	2.91791711266	2657.886739	0.011473	0.012520
393251.699808	2.65933264938	3095.797130	0.013363	0.014567
433741.935132	2.65933264938	3276.076729	0.014141	0.015373
477726.151452	2.23519606112	4103.784974	0.017714	0.019206
525507.347772	2.23519606112	4296.816557	0.018547	0.020089
577410.54558	1.85308571316	5386.191879	0.023249	0.025114
633794.179788	1.85308571316	5551.899506	0.023964	0.025818
695043.264168	1.59395575042	6591.205350	0.028450	0.030525
761577.744708	1.59395575042	6662.233572	0.028757	0.030734
833854.018404	1.432473988	7412.834761	0.031997	0.034077
912367.970844	1.432473988	7325.219269	0.031619	0.033585
997657.254396	1.34106422582	7641.565789	0.032984	0.034966
1090306.60398	1.34106422582	7367.132173	0.031799	0.033675
1190951.634048	1.30280205836	7222.201829	0.031174	0.032994
1300282.635564	1.30280205836	6786.686279	0.029294	0.031030
1419048.372984	1.3056801692	6285.456308	0.027131	0.028769
1548063.678216	1.3056801692	5756.603062	0.024848	0.026422
1688212.488204	1.35083638668	5037.406634	0.021743	0.023176
1840456.198284	1.35083638668	4504.476215	0.019443	0.020799
2005838.21856	1.46090577424	3692.131593	0.015937	0.017097
2185492.32726	1.46090577424	3243.875870	0.014002	0.015053
2380650.264696	1.67559968004	2476.503441	0.010690	0.011523
2592650.08662	1.67559968004	2162.984487	0.009336	0.010064
2822945.276976	2.01881249922	1570.433239	0.006779	0.007332
3073113.860652	2.01881249922	1378.187046	0.005949	0.006436
3344872.832004	2.43687265382	1003.737392	0.004333	0.004715
3640083.470628	2.43687265382	885.386833	0.003822	0.004177
3960770.32626	2.76065885766	686.302066	0.002962	0.003266
4309131.85032	2.76065885766	600.327053	0.002591	0.002885
4687556.343228	2.82458481294	505.103889	0.002180	0.002451
5098638.661116	2.82458481294	427.439207	0.001845	0.002099
5545196.92254	2.64258796758	374.865154	0.001618	0.001856
6030292.252776	2.64258796758	297.152459	0.001283	0.001485
6557250.046908	2.33493260044	253.732596	0.001095	0.001272
7129684.2705	2.33493260044	180.908757	0.000781	0.000910
7751517.963288	2.33493260044	124.395288	0.000537	0.000626
8427015.133812	2.33493260044	82.235358	0.000355	0.000413
