0	2.24265585026	1802.333109	0.006807	0.001468
9247.342524	2.24265585026	1936.711901	0.007314	0.005272
19255.079592	2.24265585026	2079.896081	0.007855	0.005280
30085.077624	2.24265585026	2232.256421	0.008430	0.005062
41805.952104	1.49112320224	3592.274905	0.013566	0.009445
54490.817892	1.49112320224	3830.949126	0.014468	0.010883
68217.289224	0.86671479888	6978.605541	0.026355	0.021043
83073.103932	0.86671479888	7331.743099	0.027688	0.023163
99150.499224	1.22006016986	5485.001929	0.020714	0.017692
116548.461372	1.22006016986	5791.507675	0.021872	0.018922
135377.225088	2.04488952766	3661.571758	0.013828	0.012216
155754.898992	2.04488952766	3895.173194	0.014710	0.013346
177806.340768	2.73018761148	3106.760954	0.011733	0.011044
201671.031072	2.73018761148	3312.062374	0.012508	0.012289
227498.574156	2.97167662036	3242.233487	0.012244	0.012476
255448.697868	2.97167662036	3452.594452	0.013039	0.013658
285696.877872	3.08898660112	3533.516578	0.013344	0.014154
318430.963116	3.08898660112	3755.118512	0.014181	0.015004
353856.800052	2.96281847386	4152.517313	0.015682	0.016563
392194.858104	2.96281847386	4395.197956	0.016599	0.017483
433684.729044	2.53221506748	5421.615705	0.020475	0.021572
478586.251836	2.53221506748	5691.197326	0.021493	0.022661
527178.387792	2.06467553362	7280.278852	0.027494	0.028972
579764.844792	2.06467553362	7540.767187	0.028478	0.030006
636675.202128	1.70355936534	9383.065918	0.035435	0.037268
698264.910504	1.70355936534	9540.953871	0.036032	0.037851
764916.41688	1.46592107242	11153.445236	0.042121	0.044158
837048.163224	1.46592107242	11088.122790	0.041874	0.043841
915110.087136	1.3324620813	11986.156631	0.045266	0.047322
999589.246068	1.3324620813	11627.302145	0.043911	0.045849
1091013.191856	1.27568183092	11644.366898	0.043975	0.045886
1189953.345252	1.27568183092	11023.055645	0.041629	0.043428
1297027.245612	1.26827660792	10376.607580	0.039187	0.040908
1412904.175116	1.26827660792	9591.853934	0.036224	0.037887
1538306.283612	1.29734445162	8572.910043	0.032376	0.033936
1674018.712212	1.29734445162	7745.897339	0.029253	0.030772
1820888.468448	1.37308394762	6550.948091	0.024740	0.026100
1979832.30018	1.37308394762	5806.698028	0.021929	0.023205
2151842.319816	1.52531845984	4607.829092	0.017402	0.018459
2337993.87822	1.52531845984	4040.833802	0.015260	0.016194
2539448.939244	1.78607979592	3024.706858	0.011423	0.012144
2757466.203324	1.78607979592	2652.923922	0.010019	0.010632
2993406.7317	2.15244148672	1935.226068	0.007308	0.007774
3248744.070012	2.15244148672	1707.871554	0.006450	0.006857
3525072.122208	2.533148688	1280.753094	0.004837	0.005167
3824117.523828	2.533148688	1131.708810	0.004274	0.004588
4147747.515912	2.76457034308	909.586309	0.003435	0.003715
4497983.443128	2.76457034308	792.059150	0.002991	0.003268
4877013.127056	2.7696846338	676.414671	0.002554	0.002812
5287202.114628	2.7696846338	567.800106	0.002144	0.002384
5731112.800476	2.6299602616	488.011547	0.001843	0.002058
6211517.92506	2.6299602616	386.046985	0.001458	0.001637
6731418.572172	2.4759597443	312.869978	0.001182	0.001328
7294058.791908	2.4759597443	229.269007	0.000866	0.000973
7902954.846612	2.3749675005	168.164579	0.000635	0.000712
8561908.709004	2.3749675005	113.064972	0.000427	0.000477
9275035.058436	2.3749675005	73.110027	0.000276	0.000307
10046788.277148	2.3749675005	45.320693	0.000171	0.000190
