-47	-44.11
-19.5	-44.47
15	-44.16
52	-45.56
93	-46.14
139.5	-44.05
188	-44.5
237	-44.95
289.5	-45.57
342.5	-44.63
398	-46.19
451.5	-45.69
508	-45.05
569	-45.49
630	-44.1
692.5	-45.86
756.5	-45.33
818	-44.59
879	-44.87
949	-45.42
1020	-44.67
1090	-44.83
1160	-44.23
1226	-44.88
1293.5	-45.77
1355	-45.81
1384.5	-42.88
1423.5	-45.04
1462.5	-44.55
1498	-46.26
1533.5	-44.9
1568.5	-45
1604.5	-45.62
1642	-46.32
1676.5	-44.68
1712.5	-45.46
1750	-44.69
1785.5	-45.27
1825	-44.65
1866	-45.5
1906	-43.93
1943	-44.37
1978.5	-45.54
2014.5	-45.56
2051.5	-43.34
2086.5	-45.8
2122.5	-44.98
2159	-43.65
2198	-45.55
2234.5	-44.31
2272	-44.04
2311.5	-45.21
2358.5	-45.39
2401	-44.54
2443.5	-44.86
2485	-46.11
2525	-45.53
2563	-45.41
2602	-45.56
2639.5	-45.1
2678	-45.62
2716.5	-43.59
2753.5	-44
2789.5	-45.01
2824.5	-44.64
2859.5	-44.31
2897.5	-42.55
2935	-44.53
2973	-44.13
3013	-44.71
3051	-45.36
3088.5	-43.54
3125.5	-43.99
3163	-45.17
3205.5	-44.03
3247	-44.41
3288	-44.35
3328	-43.93
3369	-44.76
3410	-44.49
3450.5	-44.58
3490	-44.81
3531	-44.66
3571	-44.56
3612	-44.93
3648.5	-43.99
3686	-44.95
3725	-45.05
3764	-45.48
3806	-44.7
3845	-45.25
3884.5	-44.67
3928.5	-44.47
3972	-44.12
4014	-45.24
4054	-44.48
4094	-43.22
4134	-43.99
4174.5	-43.7
4214	-43.57
4253	-43.85
4292	-45.6
4331.5	-44.14
4373	-46.33
4414	-45.29
4455	-44.99
4495	-43.88
4535.5	-44.81
4579.5	-43.54
4622.5	-44.48
4664.5	-45.32
4706.5	-43.45
4747	-44.92
4788.5	-43.47
4830.5	-44.46
4873.5	-44.18
4914.5	-43.88
4955.5	-44.4
4998.5	-45.01
5042	-43
5086.5	-44.52
5130	-45.07
5172.5	-46.46
5214	-44.46
5258.5	-44.88
5302	-44.12
5345	-45.01
5387.5	-45.02
5433	-44.63
5481	-44.45
5528	-45.07
5575	-45.3
5617	-44.47
5661.5	-45.93
5706.5	-44.48
5750.5	-43.49
5792.5	-42.72
5835	-45.52
5877.5	-44.73
5921.5	-45.16
5969	-45.19
6016.5	-45.46
6061.5	-44.42
6117.5	-45.23
6164.5	-44.6
6210.5	-46.27
6258.5	-45.35
6309	-43.82
6358	-45.97
6409	-45.45
6456.5	-44.17
6504.5	-44.12
6554.5	-44.75
6605.5	-44.64
6657.5	-44.47
6707	-44.34
6756	-45.21
6807	-44.58
6855.5	-45.08
6900.5	-44
6948.5	-44.7
6997	-44.37
7047	-44.27
7097.5	-45.23
7148.5	-44.83
7203.5	-44.91
7256.5	-44.67
7307	-44.93
7354.5	-43.26
7407.5	-45.51
7461	-43.89
7521	-44.46
7568.5	-44.85
7615.5	-44.73
7665.5	-45.82
7714	-45.14
7763	-44.96
7812	-45.4
7865	-45.33
7916	-45.49
7967	-45.33
8019	-45.71
8072.5	-45.75
8123	-44.74
8176.5	-45.52
8230.5	-44.34
8281.5	-44.19
8333	-46.22
8386	-45.31
8439	-44.7
8489	-44.74
8540	-44.66
8591	-45.06
8642	-44.69
8694.5	-45.3
8749	-44.78
8803	-44.94
8858.5	-43.42
8911	-45.11
8963.5	-44.52
9016	-45.82
9069	-44.47
9121.5	-44.66
9176	-43.65
9227	-45.07
9307	-45.17
9365.5	-44.27
9418	-44.77
9470.5	-43.75
9528.5	-43.71
9605.5	-44.09
9660	-44.46
9711.5	-46.25
9761	-44.56
9813	-45.45
9870.5	-44.93
9926.5	-43.91
9983	-44.57
10035	-45.54
10088.5	-44.28
10140.5	-43.72
10194.5	-43.33
10251	-44.02
10306.5	-44.82
10360	-43.95
10416.5	-44.43
10470.5	-44.06
10518.5	-43.49
10570.5	-44.13
10626.5	-44.12
10680	-43.64
10734.5	-43.46
10791.5	-45.07
10845	-44.64
10901.5	-44.27
10957.5	-43.89
11015.5	-44.86
11072	-45.42
11131	-43.8
11188.5	-44.59
11243.5	-44.11
11302.5	-44.35
11357.5	-44.63
11414.5	-45.68
11466	-42.85
11514	-43.94
11566.5	-45.73
11619.5	-45.08
11668.5	-44.98
11718	-44.76
11767	-46.04
11819.5	-45.45
11875.5	-45.43
11932	-45.04
11989.5	-44.87
12047	-45.13
12108.5	-45.87
12173.5	-44.91
12233.5	-46.39
12292.5	-45.69
12355.5	-46.96
12416	-46.28
12474.5	-46.43
12537.5	-46.99
12606	-45.77
12675	-47.77
12745	-47.03
12827.5	-46.47
12898	-47.37
12970.5	-46.9
13040.5	-47.55
13110.5	-47.29
13178.5	-46.97
13243.5	-46.81
13306.5	-47.49
13373	-47.24
13443	-47.61
13510.5	-47.58
13576	-47.21
13649	-47.82
13721.5	-46.46
13792.5	-49.15
13861	-48.08
13932.5	-47.14
13996	-47.7
14063	-46.21
14130.5	-46.3
14193.5	-45.78
14253.5	-47.2
14308.5	-47.88
14366	-48
14428.5	-46.43
14486	-47.78
14545	-46.67
14606	-47.13
14672.5	-47.73
14732	-47.45
14791	-47.61
14852	-46.91
14914.5	-47.35
14974.5	-48.29
15039.5	-47.04
15102.5	-46.97
15166.5	-47.69
15260	-46.75
15328	-47.94
15395.5	-47.67
15458.5	-47.28
15524.5	-48.16
15604.5	-47.09
15681.5	-47.51
15747	-47.07
15815	-48.82
15897	-47.8
15968.5	-48.17
16044.5	-48.63
16116	-48.34
16187.5	-49.89
16263.5	-46.77
16338.5	-50.42
16415.5	-49.39
16496.5	-48.95
16590.5	-49.29
16669	-50.71
16751	-50.27
16840.5	-50.14
16930.5	-50.14
17016.5	-50.68
17102.5	-50.04
17211	-49.65
17302	-50.07
17399	-51.45
17500.5	-50.56
17598.5	-51.9
17699	-50.37
17800	-50.83
17906.5	-50.78
18030.5	-50.55
18136	-49.76
18244	-50.12
18357.5	-50.56
18465.5	-51.19
18578	-51.02
18692	-50.96
18806.5	-51.26
18921.5	-49.23
19039.5	-50.77
19153	-51.1
19261.5	-51.8
19375.5	-51.14
19491	-51.05
19609.5	-49.86
19727.5	-52.26
19839.5	-50.43
19964	-51.65
20085	-50.43
20204	-50.46
20315.5	-50.7
20431	-50.69
20544	-52.7
20672	-50.45
20839.5	-51.8
20969	-50.97
21096.5	-51.62
21219	-50.02
21345	-50.89
21461	-51.08
21581.5	-50.63
21700.5	-52.15
21808.5	-51.88
21914.5	-51.65
22047.5	-50.78
22165	-51.07
22282	-51.22
22401	-51.22
22517.5	-51.3
22634	-51.79
22752.5	-50.32
22870.5	-50.21
22986	-51.11
23093.5	-50.25
23197.5	-49.94
23302.5	-49.94
23404.5	-50.18
23502.5	-50.56
23600	-51.65
